   seq_no d_days lat lon mag
   1.3800000e+02   1.4046644e+00   4.7586189e+01   7.5932366e+00   8.5000000e-01
   1.3900000e+02   1.4143519e+00   4.7585639e+01   7.5942847e+00   5.0000000e-01
   1.4000000e+02   1.4223495e+00   4.7585495e+01   7.5943108e+00   4.0000000e-01
   1.4100000e+02   1.4282755e+00   4.7585864e+01   7.5937007e+00   5.5000000e-01
   1.4200000e+02   1.4347338e+00   4.7586504e+01   7.5928523e+00   7.0000000e-01
   1.4300000e+02   1.4364931e+00   4.7585621e+01   7.5942581e+00   6.5000000e-01
   1.4400000e+02   1.4421181e+00   4.7585720e+01   7.5936470e+00   6.0000000e-01
   1.4500000e+02   1.4710069e+00   4.7585846e+01   7.5937671e+00   1.5500000e+00
   1.4600000e+02   1.4744213e+00   4.7585441e+01   7.5942043e+00   8.0000000e-01
   1.4700000e+02   1.4885069e+00   4.7586116e+01   7.5937282e+00   7.0000000e-01
   1.4800000e+02   1.4923843e+00   4.7585423e+01   7.5942574e+00   4.5000000e-01
   1.4900000e+02   1.4954398e+00   4.7585702e+01   7.5939527e+00   1.0500000e+00
   1.5000000e+02   1.4963426e+00   4.7585683e+01   7.5945108e+00   1.3500000e+00
   1.5100000e+02   1.4976157e+00   4.7585414e+01   7.5939517e+00   9.5000000e-01
   1.5200000e+02   1.5200231e+00   4.7585638e+01   7.5943379e+00   9.0000000e-01
   1.5300000e+02   1.5334259e+00   4.7585791e+01   7.5943119e+00   9.5000000e-01
   1.5400000e+02   1.5336458e+00   4.7585621e+01   7.5938727e+00   9.5000000e-01
   1.5500000e+02   1.5505787e+00   4.7585414e+01   7.5941776e+00   1.0000000e+00
   1.5600000e+02   1.5540278e+00   4.7586342e+01   7.5929580e+00   7.0000000e-01
   1.5700000e+02   1.5594097e+00   4.7585531e+01   7.5940983e+00   9.5000000e-01
   1.5800000e+02   1.5597917e+00   4.7585755e+01   7.5947902e+00   7.5000000e-01
   1.5900000e+02   1.5702894e+00   4.7585881e+01   7.5942590e+00   7.0000000e-01
   1.6000000e+02   1.5828356e+00   4.7585703e+01   7.5933679e+00   7.0000000e-01
   1.6100000e+02   1.5934491e+00   4.7586053e+01   7.5939273e+00   9.5000000e-01
   1.6200000e+02   1.5981250e+00   4.7585215e+01   7.5950010e+00   8.0000000e-01
   1.6300000e+02   1.6576505e+00   4.7585792e+01   7.5940327e+00   6.0000000e-01
   1.6400000e+02   1.6587616e+00   4.7586297e+01   7.5927452e+00   1.0500000e+00
